Text;True Label;Predicted Label;Correct;Probabilities
elementos que parecen burlarse de toda coerción humana la tierra que tiembla se abre y sepulta a los hombres con la obra de su trabajo el agua que inunda y ahoga la tempestad que destruye y arruina y las enfermedades en las que sólo recientemente hemos reconocido los ataques de otros seres animados está por último el doloroso enigma de la muerte contra la cual no se ha hallado aún ni se hallará probablemente la triaca con estas poderosas armas se alza contra nosotros la naturaleza magna cruel e inexorable y presenta una y otra vez a nuestros ojos nuestra debilidad y nuestra indefensión a las que pretendíamos escapar por medio de la obra de la cultura una de las pocas impresiones satisfactorias y elevadas que la humanidad nos procura es la de verla olvidar ante una catástrofe natural la inconsistencia de su civilización todas sus dificultades y sus disensiones internas y recordar la gran obra común su conservación contra la prepotencia de la naturaleza como para la humanidad en conjunto también para el individuo la vida es difícil de soportar la civilización de la que participa le impone determinadas privaciones y los demás hombres le infringen cierta medida de sufrimiento bien a pesar de los preceptos de la civilización bien a consecuencia de la imperfección de la misma agregándose a todo esto los daños que recibe de la naturaleza indominada a la que él llama el destino esta situación ha de provocar en el hombre un continuo temor angustiado y una grave lesión de su narcisismo natural sabemos ya cómo reacciona el individuo a los daños que le infiere la civilización o le son causados por los demás desarrolla una resistencia proporcional contra las instituciones de la civilización correspondiente cierto grado de hostilidad contra la cultura pero cómo se defiende de los poderes prepotentes de la naturaleza de la amenaza del destino la civilización toma también a su cargo esta función defensora y la cumple por todos y para todos en igual forma dándose el hecho singular de que casi todas las civilizaciones proceden aquí del mismo modo no detiene en este punto su labor de defender al hombre contra la naturaleza sino que la continúa con otros medios esta función toma ahora un doble aspecto el hombre gravemente amenazado demanda consuelo pide que el mundo y la vida queden libres de espantos pero al mismo tiempo su ansia de saber impulsada desde luego por decisivos intereses prácticos exige una respuesta el primer caso es ya una importante conquista consiste en humanizar la naturaleza a las fuerzas impersonales al destino es imposible aproximarse permanecen eternamente incógnitas pero si en los elementos rugen las mismas pasiones que en el alma del hombre si la muerte misma no es algo espontáneo sino el crimen de una voluntad perversa si la naturaleza está poblada de seres como aquéllos con los que convivimos respiraremos aliviados nos sentiremos más tranquilos en medio de lo inquietante y podremos elaborar psíquicamente nuestra angustia continuamos acaso inermes pero ya no nos sentimos además paralizados podemos por lo menos;Freud;Freud;True;{'Freud': '0.981', 'Kant': '0.019'}
realidad el superyo que procede del ello no puede sustraerse a la regresión y a la defusión de instintos que en el ello tienen efecto no sería pues de admirar que en la neurosis obsesiva llegara a ser por su parte más duro severo y cruel que en un desarrollo normal durante el período de latencia parece imponerse como labor principal la defensa contra la tentación masturbadora esta lucha engendra una serie de síntomas que retornan de un modo típico en las personas más diversas y presentan en su mayoría el carácter de ceremoniales siendo de lamentar que no hayan sido aún coleccionados y analizados sistemáticamente pues en calidad de primeros rendimientos de la neurosis arrojarían viva luz sobre el mecanismo de la formación de síntomas en general muestran ya aquellos caracteres que tan fatalmente acusarán los síndromes de una grave afección neurótica ulterior o sea la tendencia a la repetición y al gasto de tiempo la subordinación a aquellos actos que más adelante habrán de realizarse casi automáticamente tales como los de acostarse lavarse vestirse o caminar el porqué de todo esto nos es aún totalmente desconocido sin embargo no es difícil comprobar una clara influencia de la sublimación de componentes eróticoanales la llegada de la pubertad constituye un estadio decisivo en el desarrollo de la neurosis obsesiva la organización genital interrumpida en la infancia reanuda ahora su marcha con intensa energía pero como es sabido el desarrollo sexual de la infancia marca ya la dirección que seguirá al reanudarse en la pubertad de este modo despertarán por un lado los impulsos agresivos de la época temprana y por otro una parte más o menos considerable y en los casos peores la totalidad de los nuevos impulsos libidinosos emprenderá los caminos trazados por la regresión y surgirá en forma de tendencias agresivas y destructoras este disfraz de los impulsos eróticos y las enérgicas formaciones reactivas del yo hacen que la lucha contra la sexualidad continúe ahora en nombre de la ética el yo se resiste asombrado contra los impulsos violentos y crueles enviados por el ello a la conciencia sin sospechar que obrando así lucha contra deseos eróticos que de otro modo hubieran escapado a su intervención el severo superyo insiste tanto más enérgicamente en la represión de la sexualidad cuanto que ésta adopta formas más repulsivas resultando así que en la neurosis obsesiva aparece el conflicto agudizado en dos direcciones diferentes las fuerzas defensivas se hacen más intolerantes y las fuerzas que deben rechazarse más intolerables ambos por la influencia de un solo factor de la regresión de la libido podría encontrarse una contradicción con respecto a otras de nuestras hipótesis en el hecho de que las representaciones obsesivas desagradables son conscientes pero es indudable que antes de llegarlo a ser han pasado por el proceso de la represión en la mayoría de los casos el verdadero sentido del impulso instintivo agresivo es ignorado por el yo siendo menester una considerable labor analítica para hacerlo consciente lo que penetra en la conciencia no es generalmente sino un sustitutivo deformado que aparece unas veces borrosamente indeterminado como un fragmento de un sueño y otras irreconocible bajo;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
po seer un arte que no ha podido aprenden pues la invisibilidad je la causa de un efecto es un concepto secundario del espíritu de xmgenius que ha sido asignado al talentoso ya en su nacimiento cuya inspiración él se limita por así decirlo a seguir para ello las fuerzas de la mente deben ser movidas armónicamente por la imaginación pues si no fuese así no se vivificarían sino que se estorbarían entre sí y ello debe ocurrir mediante la naturaleza del sujeto por lo cual se puede llamar genio también al talento por medio del cual la naturaleza da la regla al arte aquí puede quedar sin decidir sível mundo en general es servido particularmente por los grandes genios porque éstos muchas veces toman caminos nuevos y revelan nuevas perspectivas o sí las mentes mecánicas aunque no hayan hecho época no han contribuido más con su enten dimiento cotidiano que progresa lentamente guiado por el bastón y la vara de la experiencia al crecimiento de las ar tes y de las ciencias pues ellas al menos no han provocado ningún desorden aunque ninguna de ellas haya suscitado admiración pero una casta de ellos llamada hombres de genio mejor sería monos de genio se ha infiltrado bajo aquel rótulo esta casta emplea el lenguaje de las mentes ex traordinariamente favorecidas por la naturaleza declara que es chapucería el laborioso aprender e investigar y pretende haber capturado de un golpe el espíritu de toda la ciencia y dispensarlo en pequeñas dosis concentradas y enérgicas esta casta así como la de los curanderos y los charlatanes cita;Kant;Kant;True;{'Freud': '0.006', 'Kant': '0.994'}
electroterapia otra para enfermos de los ojos y de los oídos y un estudio fotográfico propio instituciones que permitían ligar duraderamente y en puestos fijos en la clínica a los auxiliares y discípulos de charcot el vetusto edificio de dos pisos con sus patios circundantes nos recordaba singularmente nuestro hospital general de viena pero aquí cesaban las analogías nuestro local no es ciertamente muy bonito decía charcot a los visitantes pero encontramos en él sitio para todo charcot se hallaba en el cenit de su vida cuando el gobierno francés puso a su disposición todos estos medios de enseñanza e investigación era un trabajador infatigable a mi juicio el más aplicado siempre de toda la escuela su consulta privada a la que acudían enfermos de todos los países no le hizo descuidar ni un momento sus actividades pedagógicas e investigadoras el extraordinario número de enfermos que a él afluía no se dirigía tan sólo al famoso investigador sino igualmente al gran médico y filántropo que siempre sabía hallar algo beneficioso para el enfermo adivinando cuando el estado de la ciencia no le permitía saber se le ha reprochado repetidamente su terapia que por su riqueza de prescripciones tenía que repugnar a una consciencia racionalista pero ha de tenerse en cuenta que no hacía sino seguir los métodos usados en su tiempo y esfera de acción aunque sin abrigar grandes ilusiones sobre su eficacia por lo demás su actitud con respecto a la terapia no era nada pesimista y nunca se negó a ensayar en su clínica nuevos métodos curativos como pedagogo charcot era extraordinario cada una de sus conferencias constituía una pequeña obra de arte de tan acabada forma y exposición tan penetrante que era imposible olvidarlas rara vez presentaba en sus lecciones un solo enfermo por lo general hacía concurrir a toda una serie de ellos comparándolos entre sí el aula en que desarrollaba sus conferencias se hallaba ornamentada con un cuadro que representaba al ciudadano pinel en el momento de quitar las ligaduras a los infelices dementes de la salptrire este establecimiento que tantos horrores presenció durante la revolución fue también el lugar donde se llevó a cabo la humanitaria rectificación médica en el cuadro representada charcot mismo causaba en sus conferencias una singular impresión su rostro rebosante siempre de alegre animación adquiría en estas ocasiones un severo y solemne continente bajo el gorro de terciopelo con que cubría su cabeza y su voz bajaba de tono y sonoridad esta circunstancia ha movido a algunos espíritus malignos a hallar en sus conferencias cierta teatralidad pero los que así han hablado estaban habituados a la sencillez de las conferencias clínicas alemanas u olvidaban que charcot sólo daba una por semana pudiendo así prepararla con todo esmero si con estas solemnes conferencias en las que todo estaba preparado y había de desarrollarse conforme a un estudiado plan seguía charcot muy probablemente una arraigada tradición no dejaba también de sentir la necesidad de presentar a sus oyentes un cuadro menos artificial de su actividad para ello se servía de la ambulancia;Freud;Freud;True;{'Freud': '0.997', 'Kant': '0.003'}
perfecta cuenta de ellas sino que por efecto de la tolerancia de su pensamiento pasan las mismas a formar parte de su creación estética nosotros desarrollamos luego estas leyes extrayéndolas de su obra por medio del análisis como las extraemos también de los casos de enfermedad real pero la conclusión es innegable o ambos el poeta y el médico han interpretado con igual error lo inconsciente o ambos lo han comprendido con igual acierto esta conclusión es en extremo valiosa para nosotros y sólo por llegar a ella valía la pena de investigar con los métodos del psicoanálisis médico tanto los sueños incluidos en la obra de jensen como la exposición que en la misma se hace de la génesis y la curación de un delirio con esto llegamos al término de nuestro estudio mas aquellos lectores que nos hayan seguido con atención en nuestra labor pudieran aún advertirnos que habiendo indicado al comienzo de la misma que los sueños eran deseos presentados como realizados nada habíamos hecho para justificar o demostrar tal afirmación claro es que como ha podido verse en los análisis oníricos verificados en el curso de este trabajo las aclaraciones que sobre la esencia de los sueños habríamos de dar deberían ir mucho más allá de la fórmula que los reduce a realizaciones de deseos pero no siendo éste el lugar apropiado para entrar en tan espinosa cuestión nos limitaremos a señalar este carácter del fenómeno onírico en los sueños contenidos en la gradiva en los que por cierto resulta fácilmente demostrable las ideas latentes del sueño pueden ser de la más diversa naturaleza en la gradiva son restos diurnos o sea pensamientos que la actividad psíquica despierta ha dejado flotantes y sin una determinada solución en el día anterior al sueño mas para que de ellos surja un sueño es necesaria la cooperación de un deseo inconsciente la mayor parte de las veces este deseo representa entonces la fuerza impulsora de la elaboración del sueño y los restos diurnos proporcionan el material que ha de ser elaborado en el primer sueño de norberto hanold concurren dos deseos para formar el sueño uno capaz de conciencia y otro inconsciente y reprimido el primero sería el deseo comprensible en un arqueólogo de haber sido testigo presencial de la catástrofe que sepultó a pompeya qué no daría cualquier arqueólogo porque este deseo pudiera convertirse en realidad por un camino distinto del del sueño el otro deseo de norberto es de naturaleza erótica y podríamos expresarlo grosera e incompletamente diciendo que era el de hallarse presente cuando la amada se acostase para dormir este deseo es precisamente aquél cuya repulsa convierte el sueño en sueño de angustia o pesadilla menos evidente son quizá los deseos del segundo sueño pero recordando nuestra interpretación del mismo no podemos vacilar en atribuirles también la calidad de eróticos el deseo de ser aprisionado por la amada y someterse a ella deseo que descubrimos tras de la escena de caza de lagartijas es de carácter pasivo y masoquista en cambio al día siguiente golpea el sujeto a;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
yo del adulto y el yo considerado como niño la misma dualidad del sentido de la diferencia cómica en la que tan pronto el exceso como el defecto de gasto nos resultan cómicos se halla de acuerdo con las condiciones infantiles pues en uno y otro caso la comicidad surge siempre del lado en que aparece lo infantil a nada de esto contradice el que el niño mismo no nos produzca como objeto de la comparación una impresión cómica sino puramente placiente ni tampoco que esta comparación con lo infantil no ocasione un efecto cómico más que cuando es evitado un distinto aprovechamiento de la diferencia pues de lo que dependen estas circunstancias es de las condiciones necesarias para la descarga todo aquello que inscribe a un proceso psíquico en una determinada totalidad actúa en contra de la descarga del revestimiento sobrante y lo conduce a un distinto aprovechamiento en cambio todo lo que contribuye a aislar un acto psíquico favorece la descarga nuestra conciencia de la situación del niño como término de la comparación hace imposible la descarga necesaria para el placer cómico sólo dado un revestimiento o carga preconsciente se produce un aislamiento aproximado que es además el que corresponde en general a los procesos anímicos infantiles el agregado así lo he hecho yo también cuando niño que añadimos a la comparación y del que parte el efecto cómico sólo tendrá por tanto eficacia dada una diferencia media cuando ninguna otra totalidad pueda apoderarse del exceso que queda libre si queremos proseguir nuestro intento de hallar la esencia de lo cómico en la conexión preconsciente con lo infantil hemos de avanzar más allá de las teorías bergsonianas y conceder que la comparación productora de lo cómico no tiene necesidad de despertar todo el antiguo placer y todo el antiguo juego infantiles sino que bastará con que toque a la esencia general infantil y quizá hasta al dolor infantil mismo con esto nos apartamos de bergson pero permanecemos de acuerdo con nosotros mismos refiriendo el placer cómico no a placer recordado sino como siempre a una comparación quizá los casos del primero de estos géneros encubran ocultándolo lo regular e irresistiblemente cómico recordaremos aquí el esquema antes detallado de las posibilidades cómicas dijimos que la diferencia cómica era hallada alternativamente a por medio de una comparación entre el prójimo y el yo b por medio de una comparación totalmente dentro del prójimo c por medio de una comparación totalmente dentro del yo a en el primer caso el prójimo se me aparecía como niño en el segundo descendería por sí mismo hasta la categoría infantil y en el tercero encontraríamos el niño en nuestro propio yo al primero pertenece la comicidad del movimiento y de las formas de la función espiritual y del carácter los caracteres infantiles correspondientes a estos géneros de lo cómico serían el impulso al movimiento y el incompleto desarrollo espiritual y moral del niño de este modo el individuo simple nos resultaría cómico por recordarnos;Freud;Freud;True;{'Freud': '0.999', 'Kant': '0.001'}
medir la comprensividad de un investigador psicológico por su actitud ante los problemas de la interpretación de los sueños y he observado con satisfacción que la mayoría de los adversarios del psicoanálisis ha evitado pisar este terreno o se ha comportado harto inhábilmente cuando se ha arriesgado a penetrar a él mi propio análisis cuya necesidad se me hizo pronto evidente lo llevé a cabo con auxilio de una serie de sueños propios que me condujeron a través de todos los acontecimientos de mis años infantiles y aún hoy en día mantengo la opinión de que tratándose de un hombre de sueños frecuentes y no demasiado anormal puede bastar esta clase de análisis con el desarrollo de esta historia genética creo haber mostrado mejor que con una exposición sistemática lo que el psicoanálisis es al principio no me di cuenta de la especial naturaleza de mis descubrimientos sin titubear un solo instante sacrifiqué en mi naciente reputación médica la afluencia de enfermos nerviosos a mi consulta investigando consecuentemente la causación sexual de sus neurosis tenacidad que me proporcionó en cambio datos suficientes para fijar definitivamente mi convicción de la importancia práctica del factor sexual también sin el menor recelo tomé parte en las sesiones de la asociación psiquiátrica de viena presidida entonces por krafftebbing pensando que el interés y la consideración de mis colegas me indemnizaría de mis voluntarias pérdidas materiales expuse mis descubrimientos considerándolos como aportaciones científicas ordinarias y esperando que los demás los acogiesen como tales pero el silencio que se mantenía al terminar mis conferencias el vacío que se formó en torno de mi persona y varias indicaciones que a mi fueron llegando me hicieron comprender poco a poco que las afirmaciones sobre el papel de la sexualidad en la etiología de la neurosis no podían contar con ser tratadas como las demás aportaciones me di así cuenta de pertenecer en adelante a aquellos que han turbado el sueño del mundo según la expresión de hebbel no pudiendo ya esperar objetividad ni consideración alguna mas como mi convicción de la exactitud general de mis observaciones y conclusiones iba siendo mayor cada día y no carecía tampoco precisamente de valor moral ni de confianza en mi propio juicio no podía ser dudosa mi resolución me decidí pues a creer que había tenido la fortuna de descubrir algo de singularísima importancia y me dispuse a aceptar el destino enlazado a tales descubrimientos este destino me lo representaba en la siguiente forma el positivo resultado terapéutico del nuevo procedimiento me permitiría subsistir pero la ciencia no tendría durante mi vida noticia alguna de mí algunos decenios después de mi muerte tropezaría inevitablemente otro investigador con aquellas cosas rechazadas ahora por inactuales conseguiría su reconocimiento y haría honrar mi nombre como el de un precursor necesariamente desgraciado entre tanto robinsón en mi isla desierta me las arreglé lo más cómodamente posible ahora cuando desde la confusión y el barullo del presente;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
puede dar al médico de balneario la clave de los fracasos sufridos por la hidroterapia y proporcionarle el medio de evitarlos la masturbación es en las muchachas púberes y en los hombres maduros mucho más frecuente de lo que se cree y resulta dañosa no sólo por dar origen a síntomas neurasténicos sino por mantener a los enfermos bajo el peso de un secreto vergonzoso el médico no acostumbrado a traducir en masturbación la neurastenia atribuye el estado patológico a la anemia a una alimentación insuficiente o al surmenage y encomienda la curación del enfermo a una terapia adecuada a tales causas mas para su sorpresa alternan en el paciente períodos de mejoría con otros de profundo ensombrecimiento e intensificación de todos los síntomas el resultado de tal tratamiento es siempre dudoso si el médico supiera que el enfermo lucha todo el tiempo con su hábito sexual cayendo en una lúgubre desesperación cuando se ha visto obligado a ceder a él una vez más y si poseyera el medio de arrancarle su secreto disminuiría su gravedad a los ojos del paciente y al apoyarle en su lucha contra la costumbre patógena el éxito terapéutico quedaría asegurado la deshabituación del onanismo es una de las nuevas labores que el reconocimiento de la etiología sexual plantea al médico y sólo puede llevarse a cabo como todas las demás curas de este género en un establecimiento médico y bajo la continua vigilancia del terapeuta abandonado a sí mismo el masturbador recurre a la cómoda satisfacción habitual siempre que experimenta alguna contrariedad el tratamiento médico no puede proponerse aquí otro fin que conducir de nuevo al neurasténico tonificando por una adecuada terapia auxiliar a la actividad sexual normal pues la necesidad sexual despertada una vez y satisfecha durante un largo periodo no se deja ya acallar y si únicamente derivar por otro camino esta observación puede aplicarse también a las demás curas de abstinencia cuyos resultados positivos seguirán siendo aparentes y efímeros mientras el médico se limite a quitar al enfermo el medio narcótico sin preocuparse de la fuente de la que surge la necesidad imperativa del mismo el hábito no es sino una mera locución sin valor aclaratorio alguno no todos los individuos que han tenido ocasión de tomar durante algún tiempo morfina cocaína etc contraen la toxicomanía correspondiente una minuciosa investigación nos revela generalmente que estos narcóticos se hallan destinados a compensar directa o indirectamente la falta de goces sexuales y en aquellos casos en los que no es ya posible restablecer una vida sexual normal puede esperarse con seguridad una recaída la etiología de la neurosis de angustia plantea al médico otra nueva labor consistente en mover al enfermo a abandonar todas las formas perjudiciales del comercio sexual y a iniciar relaciones sexuales normales este deber incumbe naturalmente al médico de cabecera el cual hará graves perjuicios a sus clientes si se considera demasiado distinguido para ocuparse de tales asuntos;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
por así decirlo la variedad de su propia intuición por ello la síntesis que produce el entendimiento cuando éste es considerado en sí mismo no es más que la unidad del acto del que es consciente en cuanto tal acto incluso prescindiendo de la sensibilidad sin embargo es a través de tal acto como el entendimiento es capaz de determinar internamente la sensibilidad en relación con la variedad que según la forma de la intuición sensible pueda serle dada bajo el nombre de síntesis trascendental de la imaginación el entendimiento realiza pues dicho acto sobre el sujeto pasivo sujeto del cual el mismo entendimiento constituye la facultad y así decimos justificadamente que a través de ésta es afectado el sentido interno así pues la apercepción y su unidad sintética no son en absoluto lo mismo que el sentido interno hasta el punto de que aquélla se refiere como fuente de toda combinación a la diversidad de las intuiciones en general y bajo el nombre de categorías a objetos en general previamente a toda intuición sensible el sentido interno contiene por el contra rio la mera forma de la intuición no la combinación de lo diverso incluido en ella ni consiguientemente intuición alguna determinada la cual sólo es posible gracias a la conciencia de la determinación de lo diverso a través de la acción trascendental de la imaginación influjo sintético ejercido por el entendimiento sobre el sentido interno acción que he denominado la síntesis figurada esto lo percibimos siempre en nosotros no podemos pensar una línea sin tra zarla en el pensamiento ni un círculo sin describirlo como tampoco representar tres dimensiones del espacio sin construir tres líneas perpendiculares a partir del mismo punto ni siquiera podemos pensar el tiempo sino gracias a que al trazar una línea recta que ha de ser la representación externa y figurada del tiempo sólo atendemos al acto de síntesis de la diversidad una síntesis mediante la cual determinamos sucesivamente el sentido interno y mediante la cual prestamos atención a la sucesión de tal determina ción en ese mismo sentido interno es el movimiento como acto del sujeto no como determinación de un objetok y consiguientemente la síntesis de la diversidad en el espacio lo que produce el mismo concepto de sucesión cuando hacemos abstracción del espacio y atendemos sólo al acto a través del cual determinamos el sentido interno según su forma el entendimiento no encuentra pues en el sentido interno semejante combi nación de la diversidad sino que la produce afectándolo cómo se distinga el yo que piensa del yo que se intuye a sí mismo ya que puedo representarme otro tipo de intui ción al menos como posible siendo no obstante idéntico al segundo por tratarse del mismo sujeto es decir cómo pueda yo afirmar yo como inteligencia y sujeto pensan leyendo con vaihinger gegeben wren en lugar de gegeben wre n del t leyendo con grland und unter en vez de simplemente unter n del t k el movimiento de un objeto en el espacio no pertenece a una ciencia pura ni por tanto a la geometría ya que sólo podemos saber que algo es móvil por experiencia no a priori sin embar go el movimiento como descripción de un espacio es un acto puro de la síntesis sucesiva de la variedad contenida en la intuición externa en general por medio de la imaginación productiva y no sólo pertenece a la geometría sino incluso a la filosofía trascendental nota de leyendo con vaihinger das ich das denkt en;Kant;Kant;True;{'Freud': '0.000', 'Kant': '1.000'}
espués del considerable avance que con las últimas conferencias hemos dado a nuestra labor expositiva quiero abandonar por un momento la materia para dirigirme directamente a vosotros sé desde luego que os halláis descontentos os habéis formado una idea distinta de lo que debía ser una al psicoanálisis y no esperabais oír la exposición de una teoría sino la de una serie de ejemplos extraídos de la vida real me diréis asimismo que en una ocasión cuando os expuse el paralelo anecdótico titulado en el bajo y en el principal llegasteis a comprender sin esfuerzo algo de la etiología de las neurosis pero que lamentáis que se tratase de una anécdota imaginativa y no de una observación real igualmente cuándo al principio de esta serie de conferencias os di a conocer dos interesantes casos clínicos revelándoos en cada uno de ellos la relación de los síntomas con la vida del enfermo y haciéndoos asistir después a la desaparición de dichos síntomas pudisteis ver con toda claridad el sentido de los mismos esperabais pues verme perseverar en este camino pero por el contrario me he dedicado a desarrollar ante vosotros extensas y complicada teorías nunca completas manejando conceptos en cuyo conocimiento no os había aún hecho penetrar pasando de la concepción descriptiva a la concepción dinámica y de ésta a la económica y dejándoos en la duda de si cada uno de los términos técnicos por mí empleados correspondía a una noción distinta o si existían algunos que poseyendo idéntico significado no eran aplicados alternativamente sino por razones eufónicas por último os he presentado puntos de vista tan vastos como los del principio del placer el principio de la realidad y el patrimonio hereditario filogénico y en lugar de mostraros el acceso a una disciplina he hecho desfilar ante vosotros algo que a medida que yo lo iba evocando se alejaba de vuestra inteligencia por qué no he iniciado la a la teoría de las neurosis por la exposición de aquello que sobre ellas os es ya conocido y ha suscitado desde hace largo tiempo vuestro interés por qué no he comenzado por hablaros de la naturaleza particular de los neuróticos de sus incomprensibles reacciones a la vida de relación social y a las influencias exteriores de su irritabilidad y de su falta de previsión y adaptación por qué no os he conducido poco a poco desde la inteligencia de las formas simples que pueden observarse todos los días a la de los problemas relacionados con las manifestaciones más extremas y enigmáticas de la neurosis reconozco lo acertado de éstas vuestras observaciones y no tengo la pretensión de presentaros los defectos de mi arte expositiva como méritos particulares de la misma llegaré incluso a concederos que una distinta forma de exposición hubiera sido quizá más provechosa para;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
sabemos de los demás sueños de los adultos y hasta pudiéramos decir que permanecen aún incomprensibles para nosotros sin embargo hemos obtenido un resultado provisional cuyo valor no debemos despreciar y que es el siguiente siempre que un sueño nos resulta perfectamente inteligible se nos revela como una satisfacción alucinatoria de un deseo es ésta una coincidencia que no puede ser ni accidental ni indiferente cuando nos encontramos en presencia de un sueño de otro género admitimos fundándonos en diversas reflexiones y por analogía con la concepción de las funciones fallidas que constituye una sustitución deformada de un contenido que nos es desconocido y al cual habremos de reducirlo así pues la labor que se nos plantea inmediatamente será la de analizar o comprender tal deformación del sueño esta deformación onírica es la que da al sueño su singular apariencia y nos lo hace ininteligible muchas cosas hemos de averiguar sobre ella en primer lugar su origen y su dinamismo y luego su efecto y su mecanismo de actuación podemos decir también que la deformación del sueño es un producto de la elaboración onírica vamos pues a describir esta elaboración y a reducirla a las fuerzas que en ella actúan voy a presentaros un sueño que ha sido consignado por una señora perteneciente a nuestro círculo psicoanalítico y cuyo sujeto es otra señora ya de edad muy estimada y culta de este sueño no se ha hecho análisis ninguno pues nuestra informadora pretende que para las personas peritas en psicoanálisis no era necesario el sujeto mismo del sueño no lo ha interpretado pero lo ha juzgado y condenado como si hubiera sabido hacerlo he aquí la opinión que sobre el mismo hubo de expresar parece mentira que una mujer de cincuenta años como yo y que día y noche no tiene otra preocupación que la de su hijo tenga un sueño tan horrible y estúpido oíd ahora el relato de este sueño al que pudiéramos dar el título de sueño de los servicios de amor la señora entra en el hospital militar n y manifiesta al centinela que desea hablar al médico director al que da un nombre desconocido para ofrecerle sus servicios en el hospital diciendo esto acentúa la palabra servicios de tal manera que el centinela comprende en seguida que se trata de servicios de amor al ver que es una señora de edad la dejan pasar después de alguna vacilación pero en lugar de llegar hasta el despacho del médico director entra en una gran habitación sombría en la que se hallan varios oficiales y médicos militares sentados o de pie en derredor de una larga mesa la señora comunica su oferta a un médico que la comprende desde las primeras palabras he aquí el texto de las mismas tal como la señora lo pronunció en su sueño yo y muchas otras mujeres casadas y solteras de viena estamos dispuestas con todo militar sea oficial o soldado tras de estas palabras oye siempre en sueños un murmullo pero la expresión en parte confusa y en parte maliciosa que se pinta;Freud;Freud;True;{'Freud': '1.000', 'Kant': '0.000'}
mismas como fuentes de las necesidades están tan lejos de tener un valor absoluto para desearlas que más bien debe ser el deseo general de todo ser racional el librarse enteramente de ellas así pues el valor de todos los objetos que podemos obtener por medio de nuestras acciones es siempre condicionado los seres cuya existencia no descansa en nuestra voluntad sino en la naturaleza tienen empero si son seres irracionales un valor meramente relativo como medios y por eso se llaman cosas en cambio los seres racionales llámanse personas porque su naturaleza los distingue ya como fines en sí mismos esto es como algo que no puede ser usado meramente como medio y por tanto limita en ese sentido todo capricho y es un objeto del respeto éstos no son pues meros fines subjetivos cuya existencia como efecto de nuestra acción tiene un valor para nosotros sino que son fines objetivos esto es cosas cuya existencia es en sí misma un fin y un fin tal que en su lugar no puede ponerse ningún otro fin para el cual debieran ellas servir de medios porque sin esto no hubiera posibilidad de hallar en parte alguna nada con valor absoluto mas si todo valor fuero condicionado y por tanto contingente no podría encontrarse para la razón ningún principio práctico supremo si pues ha de haber un principio práctico supremo y un imperativo categórico con respecto a la voluntad humana habrá de ser tal que por la representación de lo que es fin para todos necesariamente porque es fin en sí mismo constituya un principio objetivo de la voluntad y por tanto pueda servir de ley práctica universal el fundamento de este principio es la naturaleza racional existe como fin en sí mismo así se representa necesariamente el hombre su propia existencia y en ese respecto es ella un principio subjetivo de las acciones humanas así se representa empero también todo ser racional su existencia a consecuencia del mismo fundamento racional que para mi vale es pues al mismo tiempo un principio objetivo del cual como fundamento práctico supremo han de poder derivarse todas las leyes de la voluntad el imperativo práctico será pues como sigue obra de tal modo que uses la humanidad tanto en tu persona como en la persona de cualquier otro siempre como un fin al mismo tiempo y nunca solamente como un medio vamos a ver si esto puede llevarse a cabo esta proposición la presento ahora;Kant;Kant;True;{'Freud': '0.005', 'Kant': '0.995'}
